Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
PARE,0.2,3,11,0.9025930762290955,339073.03897721635,0.5431231112780451,0.8848550915718079
PARE,0.2,4,10,0.9137504696846008,387556.3847655366,0.2454036217997629,0.8854817152023315
PARE,0.2,5,11,0.9066480994224548,344000.09598885203,0.6431398213259281,0.886101245880127
PARE,0.2,6,11,0.9038071036338806,355068.1276950759,0.6122104722241933,0.8858045935630798
PARE,0.2,7,11,0.9089333415031433,364874.818803538,0.6462024458821279,0.8861256837844849
PARE,0.2,8,10,0.9155818223953247,395571.42486589344,0.2465463709903434,0.885435938835144
PARE,0.2,9,8,0.7437530755996704,127250.61272266452,0.7930872199825899,0.8681764602661133
scVI,0.5,0,19,0.06176010146737099,5141.836138414532,2.102078247330308,0.7845668196678162
scVI,0.5,1,16,0.056461527943611145,5410.110900282481,2.052486775651909,0.7765235900878906
scVI,0.5,2,15,0.09501003473997116,5816.892149553058,2.080696145145995,0.7785021066665649
scVI,0.5,3,17,0.05312008038163185,5260.849225089874,2.051683238752501,0.7781916856765747
scVI,0.5,4,15,0.04485493153333664,5557.881680674008,2.0766570457058107,0.7728807926177979
scVI,0.5,5,16,0.06722670048475266,5517.748147013137,2.0349835351559826,0.7797991037368774
scVI,0.5,6,16,0.05011919140815735,5417.108238587,2.0367143037426194,0.7770985960960388
scVI,0.5,7,15,0.05232414975762367,5606.739992650935,2.059584934457987,0.7727936506271362
scVI,0.5,8,16,0.08139005303382874,5586.175762627843,2.1699939194342757,0.779011607170105
scVI,0.5,9,17,0.07682409137487411,5335.177519998996,2.166863363748221,0.7776625156402588
scFoundation,0.5,0,9,0.06590393930673599,10259.682055061585,2.5559711989822853,0.7085245847702026
scFoundation,0.5,1,8,0.07086284458637238,11145.83891883072,2.864713570277294,0.7074419260025024
scFoundation,0.5,2,9,0.06650342047214508,10305.552668225568,2.5271306368022346,0.7082358598709106
scFoundation,0.5,3,16,0.07716166228055954,7283.220782924927,2.690160130574503,0.7245715260505676
scFoundation,0.5,4,10,0.06759271770715714,9784.311259833119,2.567514240036406,0.7159641981124878
scFoundation,0.5,5,9,0.09126170724630356,10283.625827110549,2.365061290479013,0.6906431317329407
scFoundation,0.5,6,10,0.06527897715568542,9636.721213191355,2.5327433504895556,0.7150146961212158
scFoundation,0.5,7,10,0.0626949816942215,9543.24313488043,2.5034612586310443,0.7134799957275391
scFoundation,0.5,8,11,0.0674891322851181,9232.444731013997,2.655231688705112,0.721479058265686
scFoundation,0.5,9,9,0.052030254155397415,9811.82836977076,2.6198579080238567,0.7088528871536255
scNET,0.5,0,22,0.09884341806173325,23485.108349869566,1.8741944920200473,0.8124055862426758
scNET,0.5,1,16,0.08980879932641983,25791.966069202506,1.784041895860316,0.8171868324279785
scNET,0.5,2,15,0.13330183923244476,26692.661815509433,1.8214283774209852,0.8198021650314331
scNET,0.5,3,17,0.17704834043979645,27856.892855609574,1.5654981251584936,0.8219555020332336
scNET,0.5,4,18,0.12508763372898102,25934.83484102673,1.9084933384553655,0.8191519975662231
scNET,0.5,5,17,0.14420118927955627,27137.278573601456,1.6557321600290964,0.8212457895278931
scNET,0.5,6,17,0.0790926069021225,23980.420192747315,1.9438905077352995,0.8018714785575867
scNET,0.5,7,17,0.14133547246456146,27736.99811409076,1.7387301830309874,0.8200022578239441
scNET,0.5,8,15,0.150687575340271,28134.209828499865,1.7982521281114814,0.8212591409683228
scNET,0.5,9,15,0.129648819565773,28042.545514492318,1.7432288749223703,0.8236556053161621
