Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
SpaGCN,0.5,5,10,0.2342788726091385,5037.964790530399,1.9294859535426485,0.753797173500061
SpaGCN,0.5,6,9,0.24539270997047424,5547.271610011674,1.9618050745057463,0.7516321539878845
SpaGCN,0.5,7,10,0.23646080493927002,5074.459395896456,1.9473199338056504,0.7567936182022095
SpaGCN,0.5,8,10,0.23141035437583923,5033.591768094757,1.9863921912009566,0.7546018362045288
SpaGCN,0.5,9,10,0.23764128983020782,5098.815575501885,1.9231578216122422,0.7530401349067688
Recon_PARE,0.5,0,14,0.31626829504966736,17729.570403351325,1.339744376755228,0.8227601051330566
Recon_PARE,0.5,1,14,0.35347890853881836,17522.39633757351,1.2794531670647356,0.8199337720870972
Recon_PARE,0.5,2,14,0.3099503219127655,16991.85539253582,1.3033004518095128,0.8274964094161987
Recon_PARE,0.5,3,15,0.338340699672699,16935.698827473825,1.3447059231796807,0.8262218236923218
Recon_PARE,0.5,4,15,0.312845379114151,16507.919208354542,1.3139217675513293,0.8236773610115051
Recon_PARE,0.5,5,14,0.3619401752948761,19132.460049057972,1.2259526066427926,0.8266302347183228
Recon_PARE,0.5,6,14,0.30874767899513245,15640.462539450795,1.2834925485550326,0.8195805549621582
Recon_PARE,0.5,7,14,0.3062163293361664,17508.00562528537,1.2509641547581964,0.8240525722503662
Recon_PARE,0.5,8,16,0.2924453318119049,16648.56073292474,1.3038061298710824,0.8172615170478821
Recon_PARE,0.5,9,14,0.30815449357032776,17215.929936039014,1.2617768317997686,0.8192005157470703
Recon_woExp,0.5,0,25,0.599172830581665,41383.535037984315,2.712771820950357,0.8193343281745911
Recon_woExp,0.5,1,22,0.6165125966072083,46490.57799486866,2.3903454035341807,0.823777437210083
Recon_woExp,0.5,2,25,0.6067317128181458,54742.238622429475,2.756945923779239,0.820296049118042
Recon_woExp,0.5,3,25,0.5833866596221924,55356.10772483646,2.76079572530608,0.8142555356025696
Recon_woExp,0.5,4,23,0.5941324234008789,44275.60971348446,2.526483333716038,0.820223331451416
Recon_woExp,0.5,5,25,0.6047440767288208,41676.78882949384,2.968856926715449,0.8161178827285767
Recon_woExp,0.5,6,24,0.5944740176200867,43600.42167384857,2.47060162396029,0.8215863704681396
Recon_woExp,0.5,7,23,0.583386242389679,44410.36537014074,2.883296241411807,0.8114967942237854
Recon_woExp,0.5,8,24,0.6017851233482361,41155.304734069985,2.835992102616332,0.818259060382843
Recon_woExp,0.5,9,24,0.6028496026992798,42952.93471114455,2.8224959332638186,0.8188087940216064
PARE_M,0.5,0,18,0.5536874532699585,71101.44844751127,1.0281591654845077,0.8818249702453613
PARE_M,0.5,1,17,0.5629494786262512,58416.297640504265,1.0959336486555322,0.8826097249984741
PARE_M,0.5,2,18,0.6865683197975159,70723.48391424735,0.9256694704692978,0.8828761577606201
PARE_M,0.5,3,18,0.5590395331382751,61948.21201375561,0.9766649587497178,0.8874064683914185
PARE_M,0.5,4,18,0.5718787312507629,67758.2725392682,0.9604730521463881,0.8881253600120544
PARE_M,0.5,5,17,0.643150269985199,67139.2239354548,0.916260115865446,0.878124475479126
PARE_M,0.5,6,18,0.5856432318687439,70452.42070875279,0.9914547817854857,0.8893806338310242
PARE_M,0.5,7,17,0.6372078061103821,76732.96390664412,0.8988244095282686,0.89286208152771
PARE_M,0.5,8,18,0.5881217122077942,69648.91902063243,0.9065685638455402,0.8897930383682251
PARE_M,0.5,9,17,0.5917063355445862,68761.4861836209,0.9632784446519482,0.8857828378677368
PARE_T,0.8,0,23,0.7052065134048462,87674.81092227445,1.0918459932771545,0.8777231574058533
PARE_T,0.8,1,21,0.7523147463798523,85228.48789987367,1.1157572850233521,0.8967342972755432
PARE_T,0.8,2,20,0.7545115351676941,91492.07427765113,1.0922131629544838,0.8995498418807983
PARE_T,0.8,3,20,0.7497236728668213,92460.31759519299,1.0871707141416633,0.8999350666999817
PARE_T,0.8,4,21,0.7610926628112793,93481.83182375308,1.0405878726888431,0.8996083736419678
PARE_T,0.8,5,19,0.7457700371742249,96177.71609216828,0.9702982107235734,0.8916550874710083
PARE_T,0.8,6,21,0.7254699468612671,77199.48922434566,1.0681185014834838,0.8913878202438354
PARE_T,0.8,7,21,0.7336894869804382,96226.48990187894,1.1354590588519216,0.890625
