Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
scVI,1.2,4,28,0.09663337469100952,4471.727717557253,2.098799426046051,0.7899144887924194
scVI,1.2,5,30,0.08005783706903458,4212.714586446507,2.1203285640489815,0.7853305339813232
scVI,1.2,6,30,0.0737776979804039,4332.146571147953,2.0090581136107253,0.7889224290847778
scVI,1.2,7,29,0.09321437776088715,4434.194663650179,2.1211598843980806,0.7867262363433838
scVI,1.2,8,29,0.08462925255298615,4329.551619221024,2.218149560592154,0.7836134433746338
scVI,1.2,9,27,0.07936332374811172,4509.034508791629,2.0988285527479014,0.7891849279403687
Recon_PARE,1.2,0,32,0.11211889237165451,195043.2214954671,1.9736122987358482,0.8571585416793823
Recon_PARE,1.2,1,35,0.0745425596833229,166852.38485155522,2.115098510587078,0.8573967218399048
Recon_PARE,1.2,2,31,0.10524267703294754,197597.97778119208,1.9685448455312984,0.8597261905670166
Recon_PARE,1.2,3,33,0.12575393915176392,174693.59520468648,1.9200466684715387,0.8580334782600403
Recon_PARE,1.2,4,29,0.10272972285747528,207790.02932488936,1.9994566709253276,0.8574563264846802
Recon_PARE,1.2,5,32,0.10286831110715866,189753.59629617792,1.978453709388893,0.8578948378562927
Recon_PARE,1.2,6,31,0.10741458088159561,192363.48698174342,1.9426389972120133,0.858375072479248
Recon_PARE,1.2,7,31,0.10621906816959381,191938.63371916284,2.074574034558172,0.8564141392707825
Recon_PARE,1.2,8,30,0.09831975400447845,196857.85719866562,2.0191303897938018,0.8580840826034546
Recon_PARE,1.2,9,34,0.1278039515018463,189898.1228943925,1.963064056646885,0.8581033945083618
scVI,1.5,1,33,0.06226935237646103,4047.0804549909203,2.0541688152286532,0.7886408567428589
scVI,1.5,2,35,0.06723875552415848,3932.2095631232323,2.03085474394711,0.7877621650695801
scVI,1.5,4,33,0.08461539447307587,4110.111678916771,2.017963953989493,0.7854099273681641
scVI,1.5,6,34,0.09237457066774368,4116.448697779358,2.0944498473710196,0.7862969636917114
scVI,1.5,7,34,0.09261486679315567,4138.960670643619,2.0248228748913912,0.7874729037284851
scVI,1.5,8,35,0.0801660493016243,3966.7025752514683,2.073117650417886,0.7831012010574341
scVI,1.5,9,34,0.057844340801239014,3938.9752783678296,2.112703531189608,0.787311851978302
