Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
cellLens_Full,0.2,9,12,0.35369834303855896,7475.02688372609,1.2461771643351662,0.8252832889556885
LassoARE,0.2,0,13,0.8404365181922913,115147.34664258869,0.5819439996086818,0.8919959664344788
LassoARE,0.2,1,13,0.8524324297904968,125770.30003519049,0.5908934538670935,0.8933955430984497
LassoARE,0.2,2,13,0.8440262079238892,118901.57354192747,0.5816495769534453,0.892481803894043
LassoARE,0.2,3,11,0.8484470844268799,112571.70570888877,0.6350487459153292,0.8911590576171875
LassoARE,0.2,4,12,0.8444828987121582,119666.67247963314,0.5696394399253433,0.8915024995803833
LassoARE,0.2,5,11,0.8512085676193237,114310.13400379354,0.6421148829942029,0.8910945653915405
LassoARE,0.2,6,12,0.828167200088501,115370.43426286175,0.6852098301045809,0.8958877921104431
LassoARE,0.2,7,13,0.8193372488021851,113792.19980379115,0.6821165336565171,0.8954883217811584
LassoARE,0.2,8,11,0.8788478374481201,128974.4030985141,0.48614599707011846,0.8877311944961548
LassoARE,0.2,9,14,0.819507896900177,121792.77570761826,0.65933968485003,0.8972048759460449
SpaGCN_woRefine,0.2,0,6,0.19052338600158691,5774.319419923597,1.7030432817997816,0.6889288425445557
SpaGCN_woRefine,0.2,1,7,0.18825219571590424,4823.840996568291,1.8133789236324969,0.6886419653892517
SpaGCN_woRefine,0.2,2,7,0.20054267346858978,5179.326006159206,2.0410653885375627,0.7113403081893921
SpaGCN_woRefine,0.2,3,7,0.19702260196208954,4940.031482146307,1.7937188105119468,0.691931962966919
SpaGCN_woRefine,0.2,4,8,0.17855839431285858,4592.391252531225,2.0212586090519693,0.7152271270751953
SpaGCN_woRefine,0.2,5,7,0.18451787531375885,4979.933812959993,2.0250799109649678,0.7042880058288574
SpaGCN_woRefine,0.2,6,7,0.19072160124778748,4811.25318238881,1.8107075670555415,0.6896551847457886
SpaGCN_woRefine,0.2,7,7,0.1888771951198578,4759.041700301305,1.8116365122562474,0.6877292990684509
SpaGCN_woRefine,0.2,8,7,0.1671724021434784,4510.983064224123,1.8101461752344237,0.6780688166618347
SpaGCN_woRefine,0.2,9,7,0.194462388753891,4868.548016864623,1.8011881162761314,0.689637303352356
