Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
cellLens_Lite,1.0,7,21,0.4228616952896118,3129.8543896865376,1.3756869388869235,0.848793089389801
cellLens_Lite,1.0,8,23,0.41180920600891113,2928.065141566216,1.3468267880814582,0.8493703603744507
cellLens_Lite,1.0,9,22,0.4087749123573303,3013.283689137365,1.414881795111375,0.8480895161628723
cellLens_Full,1.0,0,32,0.1677393615245819,3815.997572985551,1.7557039151921967,0.7987577319145203
cellLens_Full,1.0,1,28,0.1847805678844452,4276.307724173192,1.7398091669651314,0.8061580061912537
cellLens_Full,1.0,2,30,0.1487848460674286,3937.111696380554,1.7553026171264299,0.8034588098526001
cellLens_Full,1.0,3,30,0.16982349753379822,3891.686115900536,1.6834384584895907,0.8048226833343506
cellLens_Full,1.0,4,30,0.23159895837306976,4262.72993490517,1.713959573459955,0.8157347440719604
cellLens_Full,1.0,5,34,0.23432865738868713,4048.096075629878,1.5663149350554642,0.8101136088371277
cellLens_Full,1.0,6,28,0.2130252718925476,4205.398458081029,1.7639633356823115,0.8038015365600586
cellLens_Full,1.0,7,31,0.10718970745801926,3688.7186570020926,1.7108394291497941,0.8012159466743469
cellLens_Full,1.0,8,28,0.1562795341014862,3980.346744184356,1.916391505478675,0.8010308146476746
cellLens_Full,1.0,9,32,0.14261145889759064,3742.747640481526,1.6800266397532524,0.8039754033088684
PARE,1.0,0,28,0.42555373907089233,66021.68459808822,1.5811818370095476,0.8320504426956177
PARE,1.0,1,26,0.41284677386283875,73220.76551727646,1.508627161749674,0.8288060426712036
PARE,1.0,2,24,0.5122259259223938,70655.66922348588,1.4090538419554122,0.8591227531433105
PARE,1.0,3,26,0.3851938247680664,70416.80067831317,1.5676443737556123,0.8294973969459534
PARE,1.0,4,26,0.42239201068878174,77866.88167642493,1.667039091401072,0.8292132616043091
PARE,1.0,5,27,0.4549659788608551,73545.59800049063,1.6888388239170236,0.8308083415031433
PARE,1.0,6,27,0.4903162717819214,78243.01334169159,1.3426933964782068,0.8521039485931396
PARE,1.0,7,26,0.5360628366470337,83069.51379947734,1.3310497877335092,0.8536794185638428
PARE,1.0,8,26,0.5006331205368042,79337.3270081082,1.3701971102554393,0.8513025045394897
PARE,1.0,9,25,0.42152613401412964,70867.01061907627,1.4601216617499302,0.8393279314041138
SpaGCN,1.0,0,12,0.0348125621676445,399.44173299448477,4.620836302438508,0.561103343963623
SpaGCN,1.0,1,11,0.05429961532354355,410.7062962944736,4.790701435963983,0.5631295442581177
SpaGCN,1.0,2,12,0.03508821129798889,401.1885043676973,4.59799088881251,0.5627805590629578
SpaGCN,1.0,3,11,0.03328215703368187,425.8316207907286,4.39232111935313,0.5626350045204163
SpaGCN,1.0,4,12,0.035648372024297714,398.74061567359644,4.636241766434722,0.5609738826751709
SpaGCN,1.0,5,11,0.033537011593580246,423.54085369626637,4.386387186788398,0.5625593662261963
SpaGCN,1.0,6,12,0.03124823048710823,396.0591797134745,4.352448066903263,0.5612269639968872
SpaGCN,1.0,7,12,0.036855973303318024,400.83536619865185,4.626925306313498,0.562004029750824
SpaGCN,1.0,8,11,0.03279127925634384,423.4793211526072,4.398227784076037,0.5616844892501831
SpaGCN,1.0,9,12,0.035496391355991364,398.8129080337483,4.639841953515649,0.5609167814254761
graphPCA_leiden,1.0,0,14,0.0238882414996624,360.6916220116767,4.417935512246371,0.5563572645187378
graphPCA_leiden,1.0,1,12,0.020329589024186134,386.0221165384275,4.160182851117254,0.5614001750946045
graphPCA_leiden,1.0,2,12,0.02863185480237007,385.91475861070745,4.261944789695266,0.557317316532135
